article_id,title,title_clean,framing_label,confidence,media_name,media_group,event_type,date
ed693ad30004,한은 통화정책 '중립금리' 딜레마,한은 통화정책 '중립금리' 딜레마,neutral,0.99750334,매일경제,경제지,기준금리,2023-08-30
c3654baf6af8,미국 고용시장 과열 진정 기미…금리인상 랠리 한숨 돌리나,미국 고용시장 과열 진정 기미…금리인상 랠리 한숨 돌리나,optimistic,0.9908036,연합뉴스,통신사/방송,기준금리,2023-08-30
96487cc1e316,"호주중앙은행 차기총재 ""기후변화, 금리에 미치는 영향 커질 것""","호주중앙은행 차기총재 ""기후변화, 금리에 미치는 영향 커질 것""",neutral,0.6538402,연합뉴스,통신사/방송,기준금리,2023-08-30
fb56827ac492,"7월 은행권 대출, 예금 금리 모두 하락","7월 은행권 대출, 예금 금리 모두 하락",optimistic,0.99026966,한겨레,진보,기준금리,2023-08-30
f6fbf71d00ac,“대출 미리 받아둘걸”…주담대 문턱 다시 높아져 금리 6%까지,“대출 미리 받아둘걸”…주담대 문턱 다시 높아져 금리 6%까지,pessimistic,0.91298056,매일경제,경제지,기준금리,2023-08-31
1394d31c45c5,인민銀 이어… 中은행들도 석달만에 예금금리 인하,인민銀 이어… 中은행들도 석달만에 예금금리 인하,neutral,0.87127763,매일경제,경제지,기준금리,2023-08-31
d6bf8a377506,中 시중은행 내달 1일 예금 금리 인하…1년 만기 10bp 낮춰,中 시중은행 내달 1일 예금 금리 인하…1년 만기 10bp 낮춰,neutral,0.9773934,연합뉴스,통신사/방송,기준금리,2023-08-31
5459b903ba78,"연준의 금리 인상 행보, 정점 지났을까","연준의 금리 인상 행보, 정점 지났을까",neutral,0.99550337,조선일보,보수,기준금리,2023-08-31
ff0088d8ed62,금리 인하 기대 꺾여… ‘고정금리형 주담대’ 선택 늘었다,금리 인하 기대 꺾여… ‘고정금리형 주담대’ 선택 늘었다,pessimistic,0.99701786,조선일보,보수,기준금리,2023-08-31
e6d308c810ea,美 7월 PCE 3.3%↑ '추정치 부합'…이달 금리 동결에 무게,美 7월 PCE 3.3%↑ '추정치 부합'…이달 금리 동결에 무게,neutral,0.9938618,한국경제,경제지,기준금리,2023-08-31
33bcfa823353,"""기준금리 0%지만…"" 일본서 벌어진 기상천외한 결정 [정영효의 일본산업 분석]","""기준금리 0%지만…"" 일본서 벌어진 기상천외한 결정",neutral,0.96130776,한국경제,경제지,기준금리,2023-08-31
dce64ae6f449,유럽 대국들 '끈적한' 인플레…ECB 10회 연속 금리 인상론 '고개',유럽 대국들 '끈적한' 인플레…ECB 10회 연속 금리 인상론 '고개',neutral,0.95704067,한국경제,경제지,기준금리,2023-08-31
ca83cf7076cb,"美 PCE 소폭 상승…기준금리 9월 동결, 11월은 '글쎄'","美 PCE 소폭 상승…기준금리 9월 동결, 11월은 '글쎄'",neutral,0.99795747,SBS Biz,경제지,기준금리,2023-09-01
cd84c7c571bb,"중국, 주택 계약금 비율·대출 금리 인하…잇단 부동산 대책 약발 먹힐까","중국, 주택 계약금 비율·대출 금리 인하…잇단 부동산 대책 약발 먹힐까",pessimistic,0.5029641,경향신문,진보,기준금리,2023-09-01
eeb4ad88ee25,중국 “부동산 살려라”…주택 계약금 비율·주담대 금리 인하,중국 “부동산 살려라”…주택 계약금 비율·주담대 금리 인하,neutral,0.9214815,경향신문,진보,기준금리,2023-09-01
7e4c6bb4d7af,"케이뱅크, 중·저신용대출 금리 최대 연 1%p 인하","케이뱅크, 중·저신용대출 금리 최대 연 1%p 인하",optimistic,0.99275756,연합뉴스,통신사/방송,기준금리,2023-09-01
bdc93075ba90,영국 금리상승에 8월 집값 5.3% 하락…2009년 이후 최대폭,영국 금리상승에 8월 집값 5.3% 하락…2009년 이후 최대폭,pessimistic,0.9012413,연합뉴스,통신사/방송,기준금리,2023-09-01
4cb1a48dec92,美소비지출 증가에도 인플레 둔화…9월 금리동결 관측,美소비지출 증가에도 인플레 둔화…9월 금리동결 관측,neutral,0.86550635,연합뉴스,통신사/방송,기준금리,2023-09-01
cc8dbcc07ec2,日 장기금리 1%로 오르면 전세계서 벌어질 악몽들 [정영효의 일본산업 분석],日 장기금리 1%로 오르면 전세계서 벌어질 악몽들,alarmist,0.9948473,한국경제,경제지,기준금리,2023-09-01
bb010ddce5e1,"중국, 부동산 살리기 안간힘…계약금 비율·주담대 금리 인하","중국, 부동산 살리기 안간힘…계약금 비율·주담대 금리 인하",neutral,0.8998062,한국경제,경제지,기준금리,2023-09-01
b93f040ed15b,성장주의 과열을 식히는 금리 상승과 달러 강세 [매일 돈이 보이는 습관 M+],성장주의 과열을 식히는 금리 상승과 달러 강세,neutral,0.99764603,매일경제,경제지,기준금리,2023-09-02
ebe3be687bd7,美실업률 18개월만 최고…금리 동결과 골디락스 전망 힘 실려,美실업률 18개월만 최고…금리 동결과 골디락스 전망 힘 실려,neutral,0.99328965,중앙일보,보수,기준금리,2023-09-03
7a35bd61ab72,[아하! 그렇군요] 금리 동결했는데 주담대 이율은 왜 계속 오르나요?,금리 동결했는데 주담대 이율은 왜 계속 오르나요?,neutral,0.98413116,조선일보,보수,기준금리,2023-09-04
ee076e2dc54b,"미국 실업률 18개월래 최고치, 이달 기준금리 동결 힘 실린다","미국 실업률 18개월래 최고치, 이달 기준금리 동결 힘 실린다",neutral,0.9975344,중앙일보,보수,기준금리,2023-09-04
cc943ced448f,Fed의 3대 기준금리 변경과 주가 및 환율 시나리오 [국제경제읽기 한상춘],Fed의 3대 기준금리 변경과 주가 및 환율 시나리오,neutral,0.9975593,한국경제TV,경제지,기준금리,2023-09-04
b2bb0962d0db,"캐나다 주총리들, 중앙은행에 기준금리 인상 중단 촉구","캐나다 주총리들, 중앙은행에 기준금리 인상 중단 촉구",neutral,0.9979578,연합뉴스,통신사/방송,기준금리,2023-09-05
2b5a129f077f,"러, 기준금리 16% 유지…5회 연속 인상 멈춰","러, 기준금리 16% 유지…5회 연속 인상 멈춰",neutral,0.99711573,연합뉴스,통신사/방송,기준금리,2024-02-17
5acf5cf855b6,"[월요전망대] 한은, 기준금리 9연속 동결 유력","한은, 기준금리 9연속 동결 유력",neutral,0.9979625,한국경제,경제지,기준금리,2024-02-19
7d5b16e5e4cb,"중국, 디플레이션 우려 속 기준금리 6개월만에 전격 인하","중국, 디플레이션 우려 속 기준금리 6개월만에 전격 인하",neutral,0.96273637,SBS Biz,경제지,기준금리,2024-02-20
9f6ac718f94b,"채권 전문가, 만장일치로 2월 금통위 기준금리 동결 전망","채권 전문가, 만장일치로 2월 금통위 기준금리 동결 전망",neutral,0.998185,서울경제,경제지,기준금리,2024-02-20
06d161dcca68,"中, 디플레우려 속 5년만기 기준금리 0.25%p↓…""부동산 살리기""","中, 디플레우려 속 5년만기 기준금리 0.25%p↓…""부동산 살리기""",neutral,0.9888891,연합뉴스,통신사/방송,기준금리,2024-02-20
9e2bfe272371,"채권전문가들, 2월 금통위 기준금리 동결 전망 '만장일치'","채권전문가들, 2월 금통위 기준금리 동결 전망 '만장일치'",neutral,0.9981969,연합뉴스,통신사/방송,기준금리,2024-02-20
7bebca2a9b47,[그래픽] 중국 대출우대금리(LPR) 추이,중국 대출우대금리(LPR) 추이,neutral,0.9983316,연합뉴스,통신사/방송,기준금리,2024-02-20
facd32e91df9,"삼성운용 CD금리 ETF, 상장 8개월 만에 순자산 1위 등극","삼성운용 CD금리 ETF, 상장 8개월 만에 순자산 1위 등극",neutral,0.99764025,연합뉴스,통신사/방송,기준금리,2024-02-20
d22f10951203,"가계빚 1886조, 역대 최고 또 갈아치웠다…기준금리 동결될 듯","가계빚 1886조, 역대 최고 또 갈아치웠다…기준금리 동결될 듯",alarmist,0.99555427,중앙일보,보수,기준금리,2024-02-20
6ebcaf3878c8,"[속보] 중국 인민은행, 기준금리 6개월 만에 깜짝 인하","중국 인민은행, 기준금리 6개월 만에 깜짝 인하",neutral,0.9945891,한국경제,경제지,기준금리,2024-02-20
046c49e87ddd,'디플레 시름' 커진 中…기준금리 최대폭 인하,'디플레 시름' 커진 中…기준금리 최대폭 인하,pessimistic,0.98830324,한국경제,경제지,기준금리,2024-02-20
48b420e456a0,중국 기준금리 인하에도…원화 가치 또 하락 [한경 외환시장 워치],중국 기준금리 인하에도…원화 가치 또 하락,defensive,0.74515235,한국경제,경제지,기준금리,2024-02-20
a654332b0d7a,"중국, 기준금리 0.25%p 전격 인하","중국, 기준금리 0.25%p 전격 인하",neutral,0.99710435,한국경제TV,경제지,기준금리,2024-02-20
aa89771bf8fd,"더들리 前뉴욕연은 총재 ""현 5%대 美 기준금리 높지 않을 수도""","더들리 前뉴욕연은 총재 ""현 5%대 美 기준금리 높지 않을 수도""",neutral,0.619364,연합뉴스,통신사/방송,기준금리,2024-02-21
eee588c9312c,"中, 8개월 만에 주담대 기준금리 인하","中, 8개월 만에 주담대 기준금리 인하",neutral,0.98813164,조선일보,보수,기준금리,2024-02-21
a90aea4000ed,"한은, 기준금리 3.5% 동결…조기 인하 '신중'","한은, 기준금리 3.5% 동결…조기 인하 '신중'",neutral,0.99791735,SBS,통신사/방송,기준금리,2024-02-22
6833b9f5439e,"한은, 기준금리 9회 연속 동결…성장률 전망 2.1% 유지","한은, 기준금리 9회 연속 동결…성장률 전망 2.1% 유지",neutral,0.9982327,SBS,통신사/방송,기준금리,2024-02-22
8de7fb371c14,"한은, 기준금리 9번 연속 동결…""상반기 내 인하 어렵다""","한은, 기준금리 9번 연속 동결…""상반기 내 인하 어렵다""",neutral,0.9583953,SBS,통신사/방송,기준금리,2024-02-22
4ffe05c65fb3,"한국은행, 기준금리 연 3.5% 유지…9연속 '동결'","한국은행, 기준금리 연 3.5% 유지…9연속 '동결'",neutral,0.9981451,SBS Biz,경제지,기준금리,2024-02-22
a60f340bb093,"S&P ""美 기준금리 6월부터 시작해 올해 0.75%P 인하""","S&P ""美 기준금리 6월부터 시작해 올해 0.75%P 인하""",optimistic,0.6562227,SBS Biz,경제지,기준금리,2024-02-22
81828988b500,"기준금리 3.5% 유지…금리인하? ""5월 경제전망에 달렸다""","기준금리 3.5% 유지…금리인하? ""5월 경제전망에 달렸다""",neutral,0.9973736,SBS Biz,경제지,기준금리,2024-02-22
7ef0a7dc1b7e,"""금리 내릴 때 아냐""…물가·가계부채 부담에 9연속 유지","""금리 내릴 때 아냐""…물가·가계부채 부담에 9연속 유지",neutral,0.6954976,SBS Biz,경제지,기준금리,2024-02-22
7dae8ee677c5,[속보]한국은행 기준금리 연 3.50% 동결,한국은행 기준금리 연 3.50% 동결,neutral,0.99820316,경향신문,진보,기준금리,2024-02-22
2d9f8536c719,S&P “미 연준 6월 기준금리 인하…올해 0.75%p 떨어진다”,S&P “미 연준 6월 기준금리 인하…올해 0.75%p 떨어진다”,optimistic,0.9923913,경향신문,진보,기준금리,2024-02-22
a9d0f8115d30,"[속보] 한은, 기준금리 또 동결 연 3.50%…“향후 6개월 예측 쉽지 않다”","한은, 기준금리 또 동결 연 3.50%…“향후 6개월 예측 쉽지 않다”",neutral,0.9972434,매일경제,경제지,기준금리,2024-02-22
d1c8b7c8b06f,이창용 “5월 경제전망 때 금리 방향 명확해 질 것” [종합],이창용 “5월 경제전망 때 금리 방향 명확해 질 것”,neutral,0.99824035,매일경제,경제지,기준금리,2024-02-22
10abc71fef9b,"[속보] 한은, 기준금리 연 3.50% 유지…9회 연속 동결","한은, 기준금리 연 3.50% 유지…9회 연속 동결",neutral,0.9981674,서울경제,경제지,기준금리,2024-02-22
3b4e3b5adc5d,불안한 물가에 금리 인하 '신중'…9회 연속 동결,불안한 물가에 금리 인하 '신중'…9회 연속 동결,neutral,0.82867324,서울경제,경제지,기준금리,2024-02-22
b2be7143ad62,"S&P ""美 기준금리 인하 6월 개시 전망…연내 0.75%p 인하""","S&P ""美 기준금리 인하 6월 개시 전망…연내 0.75%p 인하""",neutral,0.5045845,연합뉴스,통신사/방송,기준금리,2024-02-22
00f28990d3aa,"기준금리 동결한 금통위 ""물가, 2% 안정 확신하기에 이르다""","기준금리 동결한 금통위 ""물가, 2% 안정 확신하기에 이르다""",neutral,0.9973894,연합뉴스,통신사/방송,기준금리,2024-02-22
df26eb62bc71,'아직 금리 내릴 때 아니다'…물가·가계부채 부담에 9연속 동결(종합2보),'아직 금리 내릴 때 아니다'…물가·가계부채 부담에 9연속 동결(종합2보),neutral,0.99385285,연합뉴스,통신사/방송,기준금리,2024-02-22
475f3b5d6e58,"S&P ""美 기준금리 인하 6월 개시 전망…연내 0.75%p 인하""(종합)","S&P ""美 기준금리 인하 6월 개시 전망…연내 0.75%p 인하""(종합)",neutral,0.52204204,연합뉴스,통신사/방송,기준금리,2024-02-22
a19f2033dbb6,'아직 금리 내릴 때 아니다'…물가·가계부채 부담에 9연속 동결(종합),'아직 금리 내릴 때 아니다'…물가·가계부채 부담에 9연속 동결(종합),neutral,0.9920947,연합뉴스,통신사/방송,기준금리,2024-02-22
bee2a82a9b8b,국고채 금리 일제히 하락…기준금리 조기 인하 기대 고개(종합),국고채 금리 일제히 하락…기준금리 조기 인하 기대 고개(종합),optimistic,0.99731195,연합뉴스,통신사/방송,기준금리,2024-02-22
0381f9327917,"美연준위원들 ""기준금리 너무 빨리 내리면 위험""…신중론 재확인","美연준위원들 ""기준금리 너무 빨리 내리면 위험""…신중론 재확인",alarmist,0.9927229,연합뉴스,통신사/방송,기준금리,2024-02-22
7574d590baaa,"금리 인하는 언제…전문가 ""일러야 7월, 늦으면 4분기""","금리 인하는 언제…전문가 ""일러야 7월, 늦으면 4분기""",neutral,0.99553216,연합뉴스,통신사/방송,기준금리,2024-02-22
fbd19dc06ff4,"한은 총재 ""올해 상반기 내 금리 인하 쉽지 않은 상황""","한은 총재 ""올해 상반기 내 금리 인하 쉽지 않은 상황""",pessimistic,0.99472046,연합뉴스,통신사/방송,기준금리,2024-02-22
9e6e21c3b10d,한은 오늘 금통위…기준금리 9회 연속 동결할 듯,한은 오늘 금통위…기준금리 9회 연속 동결할 듯,neutral,0.9980882,연합뉴스TV,통신사/방송,기준금리,2024-02-22
1cd1372fda25,"기준금리 9연속 동결…""상반기 인하 어렵다""","기준금리 9연속 동결…""상반기 인하 어렵다""",neutral,0.9917216,연합뉴스TV,통신사/방송,기준금리,2024-02-22
f74750184e9e,[속보] 한은 기준금리 연 3.5% 유지…9연속 동결,한은 기준금리 연 3.5% 유지…9연속 동결,neutral,0.998133,연합뉴스TV,통신사/방송,기준금리,2024-02-22
6f1042978912,"한은, 기준금리 3.5% 유지…9회 연속 동결","한은, 기준금리 3.5% 유지…9회 연속 동결",neutral,0.9981766,연합뉴스TV,통신사/방송,기준금리,2024-02-22
f94b15496b48,"한은 총재 ""상반기 내 금리 인하 쉽지 않은 상황""","한은 총재 ""상반기 내 금리 인하 쉽지 않은 상황""",pessimistic,0.993238,연합뉴스TV,통신사/방송,기준금리,2024-02-22
b269d6941e22,한국은행 기준금리 연 3.5% 동결…9연속 동결,한국은행 기준금리 연 3.5% 동결…9연속 동결,neutral,0.99817276,조선일보,보수,기준금리,2024-02-22
4ff78769687d,끈적한 물가 우려 속 기준금리 1년째 묶어…하반기 '인하' 무게,끈적한 물가 우려 속 기준금리 1년째 묶어…하반기 '인하' 무게,neutral,0.86921084,중앙일보,보수,기준금리,2024-02-22
05c890e24bf2,"한은, 기준금리 9차례 연속 동결…물가 아직 불안","한은, 기준금리 9차례 연속 동결…물가 아직 불안",neutral,0.9791493,한겨레,진보,기준금리,2024-02-22
e06c055321e6,"[속보] 한은, 기준금리 연 3.5%로 동결","한은, 기준금리 연 3.5%로 동결",neutral,0.99822193,한국경제,경제지,기준금리,2024-02-22
f267c132a89c,이창용 '시기상조' 선그었지만…금리인하 첫 소수의견도,이창용 '시기상조' 선그었지만…금리인하 첫 소수의견도,neutral,0.9974451,한국경제,경제지,기준금리,2024-02-22
3fa03a084283,"""내수 부진 심각""…한은 '3개월 후 금리 인하 가능성' 첫 언급","""내수 부진 심각""…한은 '3개월 후 금리 인하 가능성' 첫 언급",pessimistic,0.9970565,한국경제,경제지,기준금리,2024-02-22
e35ca1d914e7,미국 기준금리 인하 6월 시작되나,미국 기준금리 인하 6월 시작되나,neutral,0.9980167,한국경제TV,경제지,기준금리,2024-02-22
d2c150d4b1b6,"美연준 부의장 ""경제 예상대로 움직이면 연내 금리인하 적절""","美연준 부의장 ""경제 예상대로 움직이면 연내 금리인하 적절""",neutral,0.93617016,연합뉴스,통신사/방송,기준금리,2024-02-23
9a9b7576ef29,연봉 5천만원 직장인 주담대 한도 1500만원 싹둑…“스트레스 금리에 내가 스트레스”,연봉 5천만원 직장인 주담대 한도 1500만원 싹둑…“스트레스 금리에 내가 스트레스”,alarmist,0.96891004,매일경제,경제지,기준금리,2024-02-25
c306eaced4a4,"대출 갈아타기, 최적의 타이밍은?","대출 갈아타기, 최적의 타이밍은?",neutral,0.9979699,한국경제,경제지,기준금리,2024-02-25
2a165a0e6dbb,"지난주 유가 3% 급락…美 뉴욕 연은 총재 ""금리인하 몇 달 더 걸린다""","지난주 유가 3% 급락…美 뉴욕 연은 총재 ""금리인하 몇 달 더 걸린다""",pessimistic,0.9974692,한국경제,경제지,기준금리,2024-02-25
84ce02a04d28,"AI 호재가 기준금리 우려 이길까…美증시, 물가 발표 주시","AI 호재가 기준금리 우려 이길까…美증시, 물가 발표 주시",neutral,0.9927027,SBS Biz,경제지,기준금리,2024-02-26
c638d9ba94dd,"은행 변동금리 주담대, 오늘부터 한도 크게 줄어","은행 변동금리 주담대, 오늘부터 한도 크게 줄어",optimistic,0.97981757,조선일보,보수,기준금리,2024-02-26
cb230d124d3f,‘물가보다 경기 우려’ 태도 변화 한은…미국보다 먼저 금리인하?,‘물가보다 경기 우려’ 태도 변화 한은…미국보다 먼저 금리인하?,neutral,0.9936506,한겨레,진보,기준금리,2024-02-27
7b8ba388dc84,"보먼 연준 이사 ""지금 금리인하는 너무 이르다""","보먼 연준 이사 ""지금 금리인하는 너무 이르다""",neutral,0.8817006,SBS Biz,경제지,기준금리,2024-02-28
65ba3a64566c,은행 주담대 평균금리 석달째 하락…1년8개월 만에 3%대로,은행 주담대 평균금리 석달째 하락…1년8개월 만에 3%대로,optimistic,0.9762491,SBS Biz,경제지,기준금리,2024-02-29
cf8eeb595c62,금리인하요구 수용률 '감소세'…5대 은행 중 국민·우리 가장 낮아,금리인하요구 수용률 '감소세'…5대 은행 중 국민·우리 가장 낮아,pessimistic,0.99785537,SBS Biz,경제지,기준금리,2024-02-29
31ef666ca364,"연준인사들, 조기 금리인하에 거리 둬…""달력 아닌 지표로 판단""","연준인사들, 조기 금리인하에 거리 둬…""달력 아닌 지표로 판단""",neutral,0.9980934,SBS Biz,경제지,기준금리,2024-02-29
f7602e9ea8cc,"보스턴 연은 총재 ""올해 연말 금리 인하 시작 적절""","보스턴 연은 총재 ""올해 연말 금리 인하 시작 적절""",neutral,0.7830734,SBS Biz,경제지,기준금리,2024-02-29
5d3e92fe6933,3월 보금자리론 금리 동결…연 최저 3.2~3.5% 유지,3월 보금자리론 금리 동결…연 최저 3.2~3.5% 유지,neutral,0.9982278,경향신문,진보,기준금리,2024-02-29
8d11b1c18649,주담대 평균 금리 3%대로 하락…1년8개월 만에 최저 수준,주담대 평균 금리 3%대로 하락…1년8개월 만에 최저 수준,optimistic,0.9470125,경향신문,진보,기준금리,2024-02-29
82d7279e3c0c,은행 주택담보대출 평균금리 3%대로…1년8개월만에 최저치,은행 주택담보대출 평균금리 3%대로…1년8개월만에 최저치,neutral,0.7122579,경향신문,진보,기준금리,2024-02-29
b0b0c3ab2cc7,"국민 경제 이해력 58.7점…10명 중 6명은 ""기준금리 잘 몰라""","국민 경제 이해력 58.7점…10명 중 6명은 ""기준금리 잘 몰라""",neutral,0.65564275,서울경제,경제지,기준금리,2024-02-29
66c94504c557,은행 주담대 평균금리 1년 8개월만에 3%대로…1월 0.17%p↓,은행 주담대 평균금리 1년 8개월만에 3%대로…1월 0.17%p↓,neutral,0.74873376,연합뉴스,통신사/방송,기준금리,2024-02-29
1c044359df3c,"가산금리 올리고, 한도 줄이고… 빡빡해진 은행 대출","가산금리 올리고, 한도 줄이고… 빡빡해진 은행 대출",pessimistic,0.798876,조선일보,보수,기준금리,2024-02-29
cc3d5751b82e,"주담대 평균 금리, 20개월 만에 3%대…은행 대출금리 두달째 하락","주담대 평균 금리, 20개월 만에 3%대…은행 대출금리 두달째 하락",optimistic,0.9904193,중앙일보,보수,기준금리,2024-02-29
669e1e075911,은행권 가계대출 평균금리 2개월째↓…대환대출 플랫폼 영향,은행권 가계대출 평균금리 2개월째↓…대환대출 플랫폼 영향,pessimistic,0.9965963,한겨레,진보,기준금리,2024-02-29
9313bf5292b3,‘매파’ 홍경식 한은 통화정책국장 퇴임…금리 기조 변동 신호탄?,‘매파’ 홍경식 한은 통화정책국장 퇴임…금리 기조 변동 신호탄?,neutral,0.9955472,한겨레,진보,기준금리,2024-02-29
40a9c04723f2,주담대 평균 금리 20개월 만에 연 3%대로 내려가,주담대 평균 금리 20개월 만에 연 3%대로 내려가,neutral,0.6070208,중앙일보,보수,기준금리,2024-03-01
cb47b9d174c4,금리 오르고 대출문턱 높아지자…5대 은행 가계대출 증가세 주춤,금리 오르고 대출문턱 높아지자…5대 은행 가계대출 증가세 주춤,neutral,0.5333871,연합뉴스,통신사/방송,기준금리,2024-03-02
56d981fca76e,"수익률 '쏠쏠'…금리 인하 기대감에 ""이젠 리츠의 시간""","수익률 '쏠쏠'…금리 인하 기대감에 ""이젠 리츠의 시간""",optimistic,0.9971276,한국경제,경제지,기준금리,2024-03-02
f1be0b2bb803,"미국 금리 인하 초읽기…""채권 투자 지금도 늦지 않았다""","미국 금리 인하 초읽기…""채권 투자 지금도 늦지 않았다""",optimistic,0.99742764,한국경제,경제지,기준금리,2024-03-02
49daed81e433,美 금리인하 기대·배당규제 완화…'리츠의 봄' 다시 온다,美 금리인하 기대·배당규제 완화…'리츠의 봄' 다시 온다,optimistic,0.9980641,한국경제,경제지,기준금리,2024-03-03
8f8ba052c1aa,"뜨거운 美 경제 원천은 빚?…""한번도 못 본 재정적자 시대 온다"" [인터뷰]","뜨거운 美 경제 원천은 빚?…""한번도 못 본 재정적자 시대 온다""",alarmist,0.9972939,한국경제,경제지,기준금리,2024-03-03
995fa75476e8,“파킹 어디다 할래?”…하루만 맡겨도 이자주는 ‘이것’ 투자기간 따라 금리 갈려,“파킹 어디다 할래?”…하루만 맡겨도 이자주는 ‘이것’ 투자기간 따라 금리 갈려,neutral,0.9981275,매일경제,경제지,기준금리,2024-03-04
51f26468c669,의회서 입 여는 파월…금리 인하 공방 불붙나,의회서 입 여는 파월…금리 인하 공방 불붙나,neutral,0.99766254,한국경제TV,경제지,기준금리,2024-03-04
16b99b75f351,"""올해 금리인하 없을 수도""...고금리 지속 경고음 확산","""올해 금리인하 없을 수도""...고금리 지속 경고음 확산",alarmist,0.99719197,한국경제TV,경제지,기준금리,2024-03-04
1de1e4e79109,연준 금리 인하 기대감…금값 사상 최고치,연준 금리 인하 기대감…금값 사상 최고치,optimistic,0.9972162,경향신문,진보,기준금리,2024-03-05
8e318db1ddea,‘계약갱신’ 탓 전세값 올라간다?…“집값·금리가 핵심 변수”,‘계약갱신’ 탓 전세값 올라간다?…“집값·금리가 핵심 변수”,neutral,0.6200976,한겨레,진보,기준금리,2024-03-05
bc728ca8fb40,금리인하 기대에…金·비트코인 사상 최고가 뚫었다,금리인하 기대에…金·비트코인 사상 최고가 뚫었다,optimistic,0.9906322,한국경제,경제지,기준금리,2024-03-05
b5ee09bba8b1,더뎌진 시장금리 하락…이젠 '중금리' 재테크 시대,더뎌진 시장금리 하락…이젠 '중금리' 재테크 시대,neutral,0.4630799,한국경제,경제지,기준금리,2024-03-05
31d5e8e532a9,"[속보]중국 인민은행, 사실상 기준금리 LPR 동결","중국 인민은행, 사실상 기준금리 LPR 동결",neutral,0.99783176,서울경제,경제지,기준금리,2024-08-20
cc2e95cf9e19,"채권 전문가 90% “8월 금통위, 기준금리 동결 예상”","채권 전문가 90% “8월 금통위, 기준금리 동결 예상”",neutral,0.9973578,서울경제,경제지,기준금리,2024-08-20
a8d2601af654,"채권전문가 90% ""8월 금통위 기준금리 동결 전망""","채권전문가 90% ""8월 금통위 기준금리 동결 전망""",neutral,0.99664223,연합뉴스,통신사/방송,기준금리,2024-08-20
c350b19aa8d2,"中, 기준금리 동결…LPR 5년물 3.85%·1년물 3.35%","中, 기준금리 동결…LPR 5년물 3.85%·1년물 3.35%",neutral,0.99815303,연합뉴스,통신사/방송,기준금리,2024-08-20
f9474b800932,기준금리 연 3.50% 또 동결…역대 최장 13연속 동결,기준금리 연 3.50% 또 동결…역대 최장 13연속 동결,neutral,0.99803454,SBS,통신사/방송,기준금리,2024-08-22
01bf955b2710,"[속보]한은, 기준금리 연 3.5% 유지…13회 연속 최장 동결","한은, 기준금리 연 3.5% 유지…13회 연속 최장 동결",neutral,0.9980362,경향신문,진보,기준금리,2024-08-22
0837de585562,"“금통위원 4명, 석달 내 기준금리 인하 가능성 열어둬”","“금통위원 4명, 석달 내 기준금리 인하 가능성 열어둬”",optimistic,0.98928505,경향신문,진보,기준금리,2024-08-22
362142598a3a,"한은, 기준금리 3.5% 13연속 역대 최장 동결","한은, 기준금리 3.5% 13연속 역대 최장 동결",neutral,0.99771476,동아일보,보수,기준금리,2024-08-22
fe05330df11e,“美연준 의사록에 9월 기준금리 인하”...0.5%P 빅컷 가능성 [월가월부],“美연준 의사록에 9월 기준금리 인하”...0.5%P 빅컷 가능성,neutral,0.99828184,매일경제,경제지,기준금리,2024-08-22
3661dc164af7,"""기준금리 동결, 금통위원 전원 일치…4명은 3개월 후 인하 가능성 열어놔""","""기준금리 동결, 금통위원 전원 일치…4명은 3개월 후 인하 가능성 열어놔""",neutral,0.9980281,서울경제,경제지,기준금리,2024-08-22
5cf1df798321,오늘 기준금리 13연속 동결될 듯…인하 소수의견 나올까,오늘 기준금리 13연속 동결될 듯…인하 소수의견 나올까,neutral,0.9975567,연합뉴스,통신사/방송,기준금리,2024-08-22
8cc4a94af7ba,[2보] 기준금리 3.50% 또 동결…집값·가계대출이 인하 '발목',기준금리 3.50% 또 동결…집값·가계대출이 인하 '발목',pessimistic,0.99612635,연합뉴스,통신사/방송,기준금리,2024-08-22
72227a1ba55e,"한은 총재 ""물가만 보면 기준금리 인하 요건 갖춰""","한은 총재 ""물가만 보면 기준금리 인하 요건 갖춰""",optimistic,0.9572733,연합뉴스,통신사/방송,기준금리,2024-08-22
148adfebeafe,"한은 총재 ""물가는 금리인하 요건 갖췄지만 집값 자극 말아야""(종합)","한은 총재 ""물가는 금리인하 요건 갖췄지만 집값 자극 말아야""(종합)",neutral,0.94540906,연합뉴스,통신사/방송,기준금리,2024-08-22
6142c2e77e59,"대통령실, 금리 동결에 ""내수 진작 측면에선 아쉬움""","대통령실, 금리 동결에 ""내수 진작 측면에선 아쉬움""",neutral,0.89239436,연합뉴스,통신사/방송,기준금리,2024-08-22
770e69063d37,집값·가계대출 불안에 미뤄진 금리인하…역대최장 13연속 동결(종합),집값·가계대출 불안에 미뤄진 금리인하…역대최장 13연속 동결(종합),pessimistic,0.93452483,연합뉴스,통신사/방송,기준금리,2024-08-22
037fe9fb5a26,"""연준 다수 위원, 9월 금리인하 적절 판단""…9월 '빅컷' 기대감(종합)","""연준 다수 위원, 9월 금리인하 적절 판단""…9월 '빅컷' 기대감(종합)",neutral,0.9972037,연합뉴스,통신사/방송,기준금리,2024-08-22
1fc21e1906c8,[속보] 한국은행 기준금리 연 3.50% 유지…13연속 동결,한국은행 기준금리 연 3.50% 유지…13연속 동결,neutral,0.99815637,한국경제,경제지,기준금리,2024-08-22
