article_id,title_clean,framing_label,media_name,media_group,event_type,date
2939fb6aec8e,"DSR 2019년 본격화…""퇴직 직전 목돈대출 힘들다""",pessimistic,연합뉴스,통신사/방송,가계부채,2017-08-20
d155b7346553,역대 최장 49개월… 경상수지 씁쓸한 흑자,pessimistic,동아일보,보수,경상수지,2016-05-03
9de47dd10d43,"무디스, 올해 한국 성장률 전망치 2.1%→2.0% 하향",pessimistic,연합뉴스,통신사/방송,GDP_성장률,2019-08-23
afeb66be99b9,반도체 훈풍에 경상수지 1230억달러 흑자,optimistic,SBS Biz,경제지,경상수지,2026-02-06
d0056a2766bb,"한국금융연구원 “저금리 장기화, 주택가격 상승·가계부채 증가 위험”",alarmist,SBS Biz,경제지,가계부채,2020-01-06
f903d34539e8,AI 생활지원사 사업 추진…스마트 돌봄 실현,neutral,연합뉴스,통신사/방송,경기침체,2026-03-04
e109a33e937c,"흰우유 가격 오른다…서울우유, 10월부터 출고가 3% 인상(종합)",neutral,연합뉴스,통신사/방송,물가_인상,2023-08-29
a482b4cedc12,현대硏 “올해 1~7월처럼 對中 수출 줄면 성장률 1.2%P 하락”,pessimistic,서울경제,경제지,GDP_성장률,2023-08-24
78fc834927b2,“배달 라이더도 최저임금·퇴직금 보장” 노동부 입법 추진,neutral,동아일보,보수,최저임금,2026-01-20
21bead083463,"NH농협은행, 해외법인 첫 인수…농협파이낸스캄보디아 출범",neutral,연합뉴스,통신사/방송,부동산_대출,2018-08-22
4f0b1171e005,9월 주택담보대출 소폭 늘고 부동산임대업 대출도 증가,neutral,경향신문,진보,부동산_대출,2017-10-16
7a10cc14dd23,"3년 만기 국채금리, 3년 9개월 만에 연 2.3% 돌파(종합)",alarmist,연합뉴스,통신사/방송,국채_금리,2022-02-08
b3e884db0ee8,290원 오를 최저임금에…노동자·자영업자 나란히 한숨 왜?,pessimistic,한겨레,진보,최저임금,2025-07-11
aaa44fd7f434,"""대미 반도체 수출 6% 감소"" 전망도…'관세 폭탄'에 촉각",alarmist,한국경제,경제지,반도체_수출,2025-03-04
87633380e765,'평균→취약계층' 가계부채대책 중심이동…지원책 쏟아진다,neutral,연합뉴스,통신사/방송,가계부채,2018-06-24
251e4cac1b25,"태국, 최저임금 2년여만에 인상…""물가 급등·코로나 피해 감안""",neutral,연합뉴스,통신사/방송,최저임금,2022-08-27
870a2c98ebc7,내년 1월 국민연금 수령액 인상…올해 물가상승 반영,optimistic,SBS Biz,경제지,물가_인상,2019-12-10
e947cdc3071d,"""이재명 중대재해법 확대, 문닫으란 말""…""윤석열 최저임금 개편은 구체성 부족""",neutral,한국경제,경제지,최저임금,2022-02-21
81d8fab4adb4,美 10년 국채금리 15년 최고…서머스 “향후 4.75% 갈 것”,alarmist,서울경제,경제지,국채_금리,2023-08-17
b6336cb0a37a,가계부채 잔액 추이,neutral,연합뉴스,통신사/방송,가계부채,2021-08-20
7548398594fb,英 2분기 경제 성장률 0.6%…서비스 부문 호조,optimistic,한국경제TV,경제지,GDP_성장률,2024-08-15
2f33442f1a43,"'갈등 관리' 모드…미 ""중국 경기 침체 원치 않아""",neutral,SBS,통신사/방송,경기침체,2023-08-23
1cae0640c486,수출만이 살 길? 국책기관들도 커지는 회의론,pessimistic,한겨레,진보,수출입동향,2017-02-21
1abd1d09977d,최저임금 1만320원으로 인상… 자녀 수에 따라 소득공제 한도 상향,neutral,조선일보,보수,최저임금,2026-01-01
cf983983f135,'중기 맞춤형 마이데이터'로···디지털 기업금융 1위 굳힌다,optimistic,서울경제,경제지,부동산_대출,2021-02-09
b5c7caddf84a,제2금융권 자영업자 대출 급증…부실화 우려,alarmist,연합뉴스,통신사/방송,경기침체,2016-09-04
f70dada773d2,GTX 착공…신도시 `악재` 피한 파주운정,defensive,매일경제,경제지,부동산가격,2019-08-27
1f95e0587521,"새해도 불안한 고용…취업자 33만명↑, 실업자 100만명대로 악화(2보)",pessimistic,연합뉴스,통신사/방송,고용동향,2018-02-14
60987e66826c,경기 편법 토지분양 주의보···수·용·성 가격급등 타고 기획부동산 슬며시 고개,alarmist,서울경제,경제지,부동산가격,2020-02-23
79d48bcb082b,"카카오뱅크, 내일부터 주택담보대출 금리 최대 0.85%P 인하",optimistic,한국경제,경제지,기준금리,2022-08-31
18930c4058b7,'개인투자용 국채' 사려면 미래에셋으로…단독 판매사로 최종 선정,neutral,한국경제,경제지,국채_금리,2024-03-04
af8f32cb2e44,"나라살림 적자, GDP 대비 5.1→2.6%…국가채무비율 49.8%",optimistic,연합뉴스,통신사/방송,GDP_성장률,2022-08-30
fee5daca5ca6,코로나 직격탄···수출 9.3% 급감,alarmist,서울경제,경제지,반도체_수출,2020-02-21
d18d2d3ca598,"네덜란드 총리 ""中수출통제 강화, ASML 경제이익 고려해 결정""",neutral,연합뉴스,통신사/방송,반도체_수출,2024-08-31
f0e1db84c07e,"가계부채 1,260조··· 2금융·집단대출 ‘풍선효과’",alarmist,서울경제,경제지,가계부채,2016-08-25
66ed6c628a58,"고양시, 내년 생활임금 시급 9천990원 결정",neutral,연합뉴스,통신사/방송,물가_인상,2019-09-05
433b9dd46f02,"경기불황에도 공무원 임금은 ‘나 홀로’ 인상, 배경은?",defensive,서울경제,경제지,물가_인상,2016-09-03
fbb703de3893,尹 “경제 확실히 살아나…수출증가 블록버스터급”,optimistic,조선일보,보수,반도체_수출,2024-08-29
8eb054a31e63,"금융시장 이틀째 충격…코스피 5,400도 깨져, 환율 1,480원대",alarmist,연합뉴스,통신사/방송,환율_달러,2026-03-04
978af2457a7f,"뱅크오브아메리카 ""가벼운 경기침체 전망…기업실적 둔화할 것""",pessimistic,SBS Biz,경제지,경기침체,2023-02-27
b0f3a4593762,"최종구 ""DTI 전국 확대 필요…확정은 안 돼""",neutral,SBS,통신사/방송,가계부채,2017-09-04
f3556acb3c74,부산 회… 제주 삼겹살… 휴가지 외식물가만 ‘껑충’,alarmist,동아일보,보수,소비자물가,2016-08-09
28785109fb6b,7월 개인 달러화 예금 사상최대…105억 달러,neutral,연합뉴스,통신사/방송,환율_달러,2017-08-17
b7dc95de59ac,울산시 운영 '부동산 정보 열람 웹서비스' 이용자 호응,neutral,연합뉴스,통신사/방송,부동산가격,2021-02-19
4d2603dfe8a2,'미중 무역협상' 기대감에 원/달러 환율 하락세,optimistic,연합뉴스,통신사/방송,환율_달러,2018-08-20
0bbc905f8ec2,"“좀만 도와주시면” “얼마요, 부르세요”…금융위·이 대통령의 ‘티키타카’",neutral,한겨레,진보,부동산_대출,2025-09-02
b991e0403c3f,작년 세수 규모는…올해 첫 고용성적표 내주 발표,neutral,연합뉴스,통신사/방송,고용동향,2018-02-10
796076a03fc0,"외국계 자본 ""트로피애셋 잡자""...국내 상업용 부동산 군침",neutral,서울경제,경제지,부동산가격,2016-07-14
b7774aecdd9a,최저임금 과속 1년새… 저소득층 '무직 가구' 43%→55%,alarmist,조선일보,보수,최저임금,2019-02-22
2db7aaad0c74,"기준금리 인상 이틀 만에, 정기예금에 1.6조 몰렸다",optimistic,중앙일보,보수,기준금리,2021-09-01
a30bd2bd6712,8·2 대책 후폭풍에 한산해진 경매시장,alarmist,한국경제,경제지,부동산가격,2017-09-03
a7a8fbeae4c8,"""한국뿐이랴?"" 전세계 부동산 잠식하는 '차이나 머니'의 공습",alarmist,매일경제,경제지,부동산가격,2021-08-21
10ae2b867034,"작년 가계빚, 2021년 이래 가장 높은 연간 상승률…부동산 대출 둔화에도 ‘빚투’ 영향",pessimistic,조선일보,보수,부동산_대출,2026-02-20
6b828043cfb8,"10월 해외투자, 경상수지의 3배…高환율 불렀다",pessimistic,한국경제,경제지,경상수지,2025-12-05
261a7c443595,반도체·석유 호조…경상수지 최장 흑자행진,optimistic,SBS Biz,경제지,경상수지,2017-03-03
eb89e9c9ce09,"美 반도체·배터리 동맹, 韓에 이득일까 손실일까···“中 보복 대비 나서야”",neutral,서울경제,경제지,반도체_수출,2021-02-27
8cc6f8761bb7,"美, 대러 수출통제·대형은행들 추가제재…""외환 통한 사업제한""",neutral,연합뉴스,통신사/방송,반도체_수출,2022-02-25
4360085b425a,"원/달러 환율 상승세…1,146원대 거래",neutral,연합뉴스,통신사/방송,환율_달러,2017-02-17
82f1e3ae5df4,잠자던 日 물가 1년1개월 만에↑,neutral,매일경제,경제지,소비자물가,2017-03-03
eeab00c7d56f,"반도체 -7%, 통신기기 -24%… 10대 품목 절반이 수출액 꺾였다",pessimistic,조선일보,보수,반도체_수출,2022-08-23
85b5da10c076,日국채 이자 10.9조엔 '역대급',alarmist,한국경제,경제지,국채_금리,2024-08-22
96d27bae989d,"""코로나 6월까지 계속땐 한국 올 성장률 0.5%""",alarmist,조선일보,보수,GDP_성장률,2020-02-19
1499b6f0e839,최저임금 1만원으로 인상 타당한가,neutral,한국경제,경제지,물가_인상,2017-02-24
66321a4da08d,26일 美 2분기 경제성장률 발표… 6.6% 전망,neutral,조선일보,보수,GDP_성장률,2021-08-20
dba89869f214,"""재정효과 빼면 민간 고용증가율 마이너스""",pessimistic,서울경제,경제지,고용동향,2018-10-12
a7e02dc8a838,美국채 금리는 왜 안오를까,neutral,서울경제,경제지,국채_금리,2021-08-18
09f1f2901ba4,인도네시아 최저임금 10년새 3배 상승,neutral,연합뉴스,통신사/방송,최저임금,2021-01-16
959f79dbce52,11개월 연속 감소한 수출···‘중국 경기 둔화’로 반등 시점 불투명,pessimistic,경향신문,진보,반도체_수출,2023-09-01
6daed2f4920a,반도체 호조에…작년 경상수지 1230억달러 흑자 ‘역대 최대’,optimistic,동아일보,보수,경상수지,2026-02-06
e62e96a3010b,"한경연 ""RCEP 가입시 미중 무역전쟁에도 경제 안정성 높아져""",defensive,연합뉴스,통신사/방송,경상수지,2018-09-03
59ae926db542,"국세청, 강남 4구 등 부동산 급등 지역 탈세차단 집중",neutral,서울경제,경제지,부동산가격,2018-02-12
b9eafca888ac,혜택 듬뿍 '꿀청춘 통장'…110세까지 보장 종신보험…미국 달러투자 ETF신탁,neutral,한국경제,경제지,환율_달러,2017-03-01
4d9da9ee4932,"8월 수출 17.4%↑, 연속 두자릿수 상승률 기록 '9개 상승'",optimistic,서울경제,경제지,수출입동향,2017-09-01
9f11ed85ef3f,"폭스바겐, 러 제조공정 중단·차수출도 안해",neutral,연합뉴스,통신사/방송,반도체_수출,2022-03-04
36d90a09421e,아파트 공시가격 이달 중순 공개…고가주택 큰 폭 인상 각오해야,neutral,연합뉴스,통신사/방송,부동산가격,2020-03-05
725a8f79f1ea,"'팍팍한 가계'…마이너스 대출, 대기업 대출규모 추월",alarmist,연합뉴스,통신사/방송,부동산_대출,2016-08-21
8059a7560fe2,"영끌족, 지금도 허리 휘는데…주담대 고정금리 6% 돌파",alarmist,매일경제,경제지,기준금리,2022-08-29
8c65dfcc559d,獨 새 총리에 메르츠 유력…경기침체 출구로 '재정준칙 완화' 나서나,neutral,서울경제,경제지,경기침체,2025-02-21
9e1a8160994a,트럼프 공세에 美국채 '팔자'...전쟁터 된 채권시장,alarmist,서울경제,경제지,국채_금리,2018-08-19
3f453ac822c4,"코스피, 美 9월 금리인상 우려에 나흘째 약세(종합)",pessimistic,연합뉴스,통신사/방송,기준금리,2016-08-29
ddbc393d5bc7,"와우넷 파트너 장태웅 대표 ""지수 추가 상승을 대비하자""",optimistic,한국경제TV,경제지,고용동향,2017-02-24
b5be553ac61e,"블랙스톤 보고펀드, 해외 부동산 메자닌 대출펀드 투자자 국내서 모집",neutral,한국경제,경제지,부동산_대출,2017-01-13
4ad79b449908,기초연금·가계부채·추가연장근로법 불발 … 여야 정쟁에 사라진 민생,alarmist,매일경제,경제지,가계부채,2023-01-15
823c1e6bacad,"한은 내년 성장률 석달만에 낮춰···“금리, 미 연준·가계부채 따라 추가인상 가능성”",pessimistic,경향신문,진보,가계부채,2023-08-24
d73c1240ba43,2월 1~10일 전년比 수출액 72.8% 급증...넉달째 회복세,optimistic,서울경제,경제지,반도체_수출,2017-02-11
2ca8100583eb,"인도네시아 대통령 ""10년내 1인당 GDP 1만달러 돌파 목표""",optimistic,연합뉴스,통신사/방송,GDP_성장률,2023-08-17
fe06bc9daa36,"JT저축은행 대출, 광주은행 영업점에서도 받는다",neutral,한국경제TV,경제지,부동산_대출,2016-08-16
3cf01f7542d6,7월 취업자 30만명 육박…실업자도 20년만에 ‘최다’,alarmist,SBS Biz,경제지,고용동향,2019-08-14
9c0c1dc62d5c,"NH농협은행, 부동산 담보대출 전격 중단…“11월 말까지”",alarmist,SBS Biz,경제지,부동산_대출,2021-08-20
3dd474f3b709,"‘손님이 아니라 손놈’ 안티투어리즘, 물가 상승에 생활불편 맞물려 곳곳 확산",pessimistic,매일경제,경제지,물가_인상,2024-09-05
0bcb1fe77609,홍남기 “올해 공공기관 신규채용 2만5천명 이상”,optimistic,한겨레,진보,고용동향,2019-02-13
fa66142f2ff1,"연준 긴급처방에…한은, 임시금통위 열어 ‘금리인하’?",alarmist,SBS Biz,경제지,기준금리,2020-03-04
507b262035b9,지방 `불 꺼진 집` 6년4개월 만에 最多,alarmist,매일경제,경제지,경기침체,2019-02-27
f73dbb84f317,"트럼프가 스테이블 코인 띄우는 핵심어 두가지, 중국·미국 국채",neutral,조선일보,보수,국채_금리,2025-02-13
ecde8ccd2668,기준금리 15개월 만에 인상...0.5 -> 0.75%,neutral,한국경제TV,경제지,경기침체,2021-08-26
455f660b719a,"주담대 왜, 얼마나 더 오르나…가계부채 '빨간불'",alarmist,SBS Biz,경제지,가계부채,2023-08-08
2a0fcccbac07,"""호르무즈 봉쇄 시 해상운임 최대 80% 폭증 가능성도""",alarmist,연합뉴스TV,통신사/방송,수출입동향,2026-03-01
eaa82033148d,경제난국 타개 위한 3가지 해법,neutral,서울경제,경제지,부동산_대출,2019-02-14
9ecabe94fd62,"수출입은행, ‘중동 상황 데스크’ 설치...피해 기업 금융지원",neutral,조선일보,보수,수출입동향,2026-03-03
643c49f22c6d,방학 해외여행 여파…1월 서비스수지 사상 최대 적자,pessimistic,연합뉴스,통신사/방송,경상수지,2017-03-03
4c6867ba73d4,"부동산 큰손·전문가들, 해외 유망투자처 공개",neutral,매일경제,경제지,부동산가격,2018-09-04
2f4c28385cf0,"KB투자증권 ""가계부채 종합대책, 건설株 영향 제한적""",neutral,연합뉴스,통신사/방송,가계부채,2016-08-26
406bd84c89f5,"뉴욕증시, 美 국채금리 급등·파월 발언 경계감에 하락",pessimistic,SBS Biz,경제지,국채_금리,2024-08-23
ed6970b770c9,대미 경상수지 흑자 247억달러…6년 만에 최소,pessimistic,한국경제TV,경제지,경상수지,2019-06-21
6884f10fc356,4월 경상수지 -31억2000만달러…9년 3개월 만에 `최대 적자`,alarmist,매일경제,경제지,경상수지,2020-06-04
baae913851a9,제2금융권 신용대출도 억제…26일 기준금리 인상 여부 주목,neutral,경향신문,진보,물가_인상,2021-08-22
0bb21488fc76,고용-분배쇼크 이어 성장률까지 뚝… 커지는 경고음,alarmist,동아일보,보수,GDP_성장률,2018-09-05
3b1730427d6f,"고승범 ""가계부채 모든 수단 동원""··· 추석 후 추가 규제 나온다",alarmist,서울경제,경제지,가계부채,2021-08-31
8ac81efc2ba4,월세 80만원 vs 전세대출 이자 23만원…전세로 기운 ‘월남전선’,comparative,한겨레,진보,부동산_대출,2021-08-30
667a2316a2a8,"파월 발언 주시 속 일부 연준인사들 ""기준금리 추가인하 안돼""(종합)",neutral,연합뉴스,통신사/방송,기준금리,2019-08-23
b21747dc0e7c,"美, 동맹국에도 AI 반도체 빗장…관세 대신할 새 통상압박 카드로",neutral,서울경제,경제지,반도체_수출,2026-03-06
6f087b57114a,최저임금 소모적 갈등 줄이려 ‘인상 뒤 고용 영향’ 분석,neutral,한겨레,진보,최저임금,2018-02-20
ecae9ff224a2,"한국은행 ""부동산발 가계부채가 민간소비 위축시켜""",pessimistic,연합뉴스TV,통신사/방송,가계부채,2025-11-30
e2d55af02bd3,"토스랩, 140억 투자 유치로 누적 투자 270억 달성",optimistic,동아일보,보수,수출입동향,2020-09-07
b625b64fdc05,일본 작년 11월 경상수지 31조원 흑자…22개월 연속 흑자,optimistic,SBS Biz,경제지,경상수지,2025-01-14
a5975adc4c32,"사상 최대 수출에 탄력…경상수지, 80개월 연속 흑자행진",optimistic,서울경제TV,경제지,경상수지,
48a45e8dc264,"미국 신규 실업수당 신청, 3주 만에 다시 100만건 아래로",optimistic,한국경제,경제지,경기침체,2020-09-03
240443ca5b94,연준 긴급처방 '코로나19 위기감' 역효과?…다우지수 785p 급락(종합),alarmist,연합뉴스,통신사/방송,국채_금리,2020-03-04
1c7ee5f10712,부산 해운대·남구 등 부동산 조정대상지역 해제 건의,neutral,연합뉴스,통신사/방송,부동산_대출,2018-08-24
8259457c1f31,중국 '사실상 기준금리' LPR 넉달째 동결,neutral,연합뉴스,통신사/방송,기준금리,2020-08-20
12ea431775f2,수출 11개월째 감소…수입 더 줄어 '석달 연속 흑자'(종합),defensive,연합뉴스,통신사/방송,반도체_수출,2023-09-01
a47519f94a53,"③한국경제, 스태그플레이션 태풍권 들어가나",alarmist,연합뉴스,통신사/방송,경상수지,2022-09-04
49fa3ca6e92a,"내년 재정적자 78조원…""2028년까지 GDP 3% 이내로 관리""",pessimistic,중앙일보,보수,GDP_성장률,2024-08-27
24a30679da32,"러 경제개발부, 자국 경기후퇴 경고…""2020년 성장률 2%→1.7%""",pessimistic,연합뉴스,통신사/방송,GDP_성장률,2019-08-28
203e48e86971,美 침체 공포에 반도체주 직격탄…SK하이닉스 7% 급락,alarmist,연합뉴스,통신사/방송,경기침체,2024-09-04
3173501bd46d,수출호조에 5월 경상수지 89.2억달러 흑자…2년8개월내 최대,optimistic,SBS Biz,경제지,경상수지,2024-07-05
8872a56a12e3,美금리인상 액셀밟나…글로벌증시 긴장,alarmist,매일경제,경제지,물가_인상,2018-02-22
41e1a8b2352f,지역 소상공인에 최대 5000만원 융자 지원,neutral,동행미디어 시대,기타,경기침체,2026-03-06
5c592dc05916,"하위소득 줄고, 상위소득 늘고…소득분배 집계 후 최악",alarmist,한국경제,경제지,고용동향,2019-02-21
fd594667a6c2,"日 수출규제 강화 내막…""경제산업성이 주도""",neutral,연합뉴스TV,통신사/방송,반도체_수출,2019-09-05
5f850b50bcec,국내기업 경기전망 4년만에 긍정 전환,optimistic,SBS Biz,경제지,수출입동향,2026-02-24
3a91ffafe3e6,‘예상된 기준금리 동결’…증권가 내년 2분기 인하 전망,neutral,매일경제,경제지,기준금리,2023-08-25
09acba04e419,집단대출 억제 위한 공급 줄이기…효과는 의문,pessimistic,한겨레,진보,가계부채,2016-08-25
4a94d8d8af49,서민일자리 또 11만개 사라져,alarmist,매일경제,경제지,고용동향,2018-02-14
9ec6781d577c,안 오르는게 없다고 하지만…가구 가격 인상에 리모델링 고민 커진다,pessimistic,매일경제,경제지,물가_인상,2022-09-04
619dc50c78fc,농·축·수산물 가격 3년 만에 최대 상승,alarmist,연합뉴스,통신사/방송,소비자물가,2020-09-02
72b2d79bf8d4,대출을 줄이려는 이유는 가계부채가 걱정되기 때문이죠,neutral,한국경제,경제지,가계부채,2021-08-30
7c91a2695f96,"'1월 수출, 11.4% 증가한 480억 1천만 불로 3개월 연속 증가'",optimistic,연합뉴스,통신사/방송,수출입동향,2021-02-01
43d31ae368e9,'경기침체·청탁금지법 영향' 음식점·술집 종사자 3만명↓,pessimistic,연합뉴스,통신사/방송,경기침체,2017-01-31
c30b6d549283,관세전쟁 시작도 전에…미국 제조업 회복 기대 약화,pessimistic,연합뉴스,통신사/방송,국채_금리,2025-03-04
36701ef4a5d2,"경상수지 흑자 `부메랑 효과`...환율 1,110원 붕괴",alarmist,한국경제TV,경제지,경상수지,2016-08-02
bc8e1732df02,미국 국채 3년 만에 '최장 랠리',optimistic,매일경제TV,경제지,국채_금리,
8fd70abe1e54,'저성장 터널' 진입한 한국경제…잠재성장률도 2%대로 추락(종합),alarmist,연합뉴스,통신사/방송,GDP_성장률,2017-01-25
d3fed6fd04c8,울산 7월 수출입 동반 감소…불황형 흑자 계속,pessimistic,연합뉴스,통신사/방송,수출입동향,2016-08-23
708d5cef817a,5월 경상수지 흑자 전환했지만… 작년보다 급감,defensive,동아일보,보수,경상수지,2022-07-08
1da6a35bbbc6,어려운 가족 위해 집 얻었는데···신혼집 마련하다 대출길 막혀,pessimistic,서울경제,경제지,부동산_대출,2017-08-22
02818ce020ce,이번주 산업활동동향·1분기 경제성장률 발표…경기진단 논란 종결?,neutral,SBS Biz,경제지,수출입동향,2018-05-28
68d110486b76,"증권가 ""기준금리 동결 장기화 예상…인상 우려 완화""",neutral,연합뉴스,통신사/방송,기준금리,2026-02-26
a04da61a2db4,"한국당 ""법인세율 5%P 낮추고 종부세도 완화""",neutral,한국경제,경제지,부동산_대출,2020-02-12
9cd9121a5e1e,악화된 청년고용에 ‘벚꽃추경’ 가능성 솔솔···KDI는 “반도체 호황 감안해야”,defensive,매일경제,경제지,고용동향,2026-02-18
0eff2fc5023a,북한 리스크에 한·미 기준금리 연내 인상 가능성… 커지는 채권 투자 '경고음',alarmist,한국경제,경제지,물가_인상,2017-08-16
f8bc7852f7e6,"SK이노베이션, 올해 임협 타결…임금 인상률 2.3%",neutral,SBS Biz,경제지,물가_인상,2025-02-25
846188ea6d57,임시·일용직만 늘린 최저임금 인상,pessimistic,서울경제,경제지,최저임금,2018-02-28
2c5a82f2e0dc,9월 1일 출근 전 체크할 주요 일정 / OPEC+회의,neutral,한국경제TV,경제지,고용동향,2021-09-01
7aa7767c794d,2월 수출 29% 증가…반도체 역대 최대 실적,optimistic,연합뉴스TV,통신사/방송,반도체_수출,2026-03-02
bf640306ad4c,북미정상회담 '합의 불발' 관측에 원/달러 급등 마감(종합),alarmist,연합뉴스,통신사/방송,환율_달러,2019-02-28
e0c8da23323e,출산율 2년 연속 올랐지만… '90년대생 맘' 뒤엔 씁쓸한 통계,defensive,중앙일보,보수,고용동향,2026-03-04
6573f9771b56,"산업부, 4월 수출입동향 발표 外",neutral,연합뉴스TV,통신사/방송,수출입동향,2019-05-01
48275d37ff01,코스피-원/달러 환율 상승,neutral,연합뉴스,통신사/방송,환율_달러,2019-08-28
53c8b1700be1,국내 주식형 수익률 '제자리'···중소형만 0.3% 하락,pessimistic,서울경제,경제지,국채_금리,2018-03-04
56ce3b370cb9,통계청 '2월 고용동향 발표',neutral,연합뉴스,통신사/방송,고용동향,2020-03-11
ca0a5a13f499,장애학생은 9만명인데…특수학교는 173개,neutral,연합뉴스,통신사/방송,부동산가격,2017-09-04
ab10cf5192c3,"서울 휘발유 값 '1,900원' 넘어…물가 자극 우려",alarmist,SBS,통신사/방송,소비자물가,2026-03-06
0d01f6873011,"기재부, 4차 재난지원금 추경안 발표",neutral,서울경제,경제지,수출입동향,2021-02-28
ce2dc2b3625e,"“집값, 더 올라선 안되는 상황”… 가계대출 단도리 나선 경제금융 수장들",alarmist,매일경제,경제지,가계부채,2024-09-05
24c9eed1d3ee,"美 국채금리 年 1.3%대로 뚝…회복세 둔화, 인플레 우려 줄어",optimistic,한국경제,경제지,국채_금리,2021-07-07
85ef5d5b01ea,"""달러 쌀 때 사두자""…달러예금 잔액 역대 최고",alarmist,연합뉴스,통신사/방송,환율_달러,2016-08-17
4fb4b42ea492,미국 2분기 성장률 잠정치 3.3%…속보치서 0.3%p 상향,optimistic,매일경제,경제지,GDP_성장률,2025-08-28
9781196a75c8,6월 경상수지 7조3천억 원 흑자…전년보다 4조 원 감소,pessimistic,매일경제TV,경제지,경상수지,
f8db18bb5f92,작년 한국 ICT산업 성장률 5.3%…타 산업의 두배,optimistic,연합뉴스,통신사/방송,GDP_성장률,2017-09-03
50956807ace4,이주열의 금통위 8년…경기 대응에 기준금리 사상최저 0.50%까지,neutral,연합뉴스,통신사/방송,기준금리,2022-02-24
3450474a35b8,'유로보다 비싼 달러' 고착화 되나…유럽 경기침체 우려,pessimistic,한국경제TV,경제지,경기침체,2022-08-25
58e5c82dd5ad,"마곡지구 ‘롯데캐슬 르웨스트’, 청약경쟁률 657 대 1",neutral,동아일보,보수,부동산_대출,2021-08-31
bc48ac6c3a90,"최저임금, 아이슬란드선 노사가 알아서 정합니다",neutral,조선일보,보수,최저임금,2020-02-24
4203d56b9bd5,中 3월 부동산 대출 규모 22.2%↑…'버블' 우려 고조,alarmist,연합뉴스,통신사/방송,부동산_대출,2016-04-20
b03afe14ec85,"""FTA 폐기땐 美도 큰 손실""…韓, 모든 가능성 열고 설득 총력",neutral,매일경제,경제지,경기침체,2017-09-03
5c4e29e40cac,고건·오세훈·박원순도 당선시켰다···서울시장 가를 '오·부·자',neutral,중앙일보,보수,부동산가격,2021-03-04
42db721ee652,코로나도 못막는 집값...수도권 더 올랐다,defensive,한국경제TV,경제지,가계부채,2020-03-02
c247303d4e64,"뉴욕증시, 미국 물가지표 주목 속 강세…다우 1.7% 상승 마감",optimistic,매일경제,경제지,소비자물가,2018-02-13
c7573fa221a1,뉴욕증시 미 국채 금리 상승 속 혼조…다우 0.14% 상승 마감,neutral,연합뉴스,통신사/방송,국채_금리,2018-02-02
a4fd33e6b3ff,"서울시, 청년에 뉴딜 일자리 제공…스터디 공간·어학강좌 지원",neutral,연합뉴스,통신사/방송,고용동향,2016-09-01
ccbcfe4d4219,"너무 빨리 뛰는 美 국채 금리…월가 ""Fed, 시장개입 나설 수도""",alarmist,한국경제,경제지,국채_금리,2021-03-05
4de3bf64bd29,"최저임금에 뿔난 편의점주…""노동자만 국민이냐""",pessimistic,서울경제,경제지,최저임금,2022-08-04
8d8e7c0ed773,"코스피, 미국 연내 금리 인상 가능성에 하락",pessimistic,매일경제,경제지,물가_인상,2016-08-29
73b4e0f9af37,日 '세제·보조금' 동원 임금 올려…기업 인상률 3.6% 30년來 최고,optimistic,서울경제,경제지,물가_인상,2023-09-03
90bf9046e81b,美 금리인하에 한은 총재 주재 긴급 간부회의…이주열 메시지 발표,neutral,한국경제,경제지,기준금리,2020-03-04
dc2dcaf73f8e,"뉴욕증시, 연준 선호 물가 소화하며 혼조…다우 0.5%↓마감",pessimistic,연합뉴스,통신사/방송,물가_인상,2023-09-01
369c54babebf,31일 금리 결정… 韓銀의 선택은?,neutral,조선일보,보수,수출입동향,2018-08-27
57f618c87db1,"한은, 기준금리 3.5%로 5연속 동결…가계부채 잡자니 경기 부담(종합)",neutral,연합뉴스,통신사/방송,가계부채,2023-08-24
5149a7b13346,영국 부동산 펀드런 우려…'제2 리먼사태'로 전염되나,alarmist,한국경제,경제지,부동산가격,2016-07-10
02a84577108c,부동산 규제 강화·글로벌 경기 둔화…추석 후 건설업계는 양극화,pessimistic,한국경제,경제지,부동산가격,2019-09-05
50fbf897cdbd,한은 “中 투자 1% 줄면 한국 GDP 0.09% 감소”,pessimistic,동아일보,보수,GDP_성장률,2023-08-25
2cb13b745760,안 그래도 바늘구멍인데…1억 미만 가계대출도 소득 따진다,pessimistic,매일경제,경제지,가계부채,2025-02-27
59bcb688a449,"프랑스, 경기회복에 140조원 투입…""신규 일자리 16만개 창출""(종합)",optimistic,연합뉴스,통신사/방송,경기침체,2020-09-04
099b5c5946b7,달러화 가치 반등에 원/달러 환율 소폭 상승 출발,neutral,연합뉴스,통신사/방송,환율_달러,2020-09-02
da2814231361,40년뒤 재정파탄…국가채무비율 3배로,alarmist,매일경제,경제지,국채_금리,2025-09-03
bd73455879c3,둔화세 가팔라진 고용 시장…경기 침체 속 폭우 겹치며 일용·임시직 ‘뚝’,pessimistic,경향신문,진보,경기침체,2023-08-09
58cd59cc413a,첨단기술과 만난 섬유패션 산업의 미래 확인하세요.,neutral,한국경제,경제지,수출입동향,2018-09-05
8e34689aacc1,2분기 경제 성적표 나왔다…실질 GDP 성장률 '0.7%',neutral,SBS Biz,경제지,GDP_성장률,2016-07-26
