article_id,framing_label,event_type,title_clean
f3ed2ffdb92c,optimistic,반도체_수출,충북 반도체 앞세워 7월 무역흑자 10억7천만달러
2d69778eeecf,neutral,부동산가격,박영선 재산신고 질타하던 청문위원 재산신고
7b6d8b9b6d05,optimistic,국채_금리,美 국채 3년 만에 최장 랠리…주담대 금리는 15개월 만에 최저
cc58dbc0d4a4,pessimistic,최저임금,법정 최고금리도 최저임금 전철 밟나
82d9b59fc41a,comparative,경기침체,경기는 불황인데 사행산업은 호황…2년 연속 매출 20조 돌파
dbd00670e239,neutral,경기침체,"""정보관리들, 트럼프 설득하려고 경제지표 동원해 보고"""
a916ae7b81bd,neutral,부동산가격,경매시장 전망과 투자방향 (2)
32e53a9e2403,pessimistic,최저임금,올 임금 인상률 6.4%라는데…10곳 중 2곳은 못 올린다
18bb2e40ccc0,alarmist,경기침체,동남권 지역 생산·소비 침체…인구 유출 가속
4f03e972a5dd,neutral,부동산_대출,"李, 文정부 부동산 정책 핵심 ‘세제-대출규제’ 흔들기… 靑속내는 ‘복잡’"
114b83f32ed4,optimistic,GDP_성장률,두테르테의 힘?…필리핀 2분기 ‘깜짝 성장률’
91efc00e389e,optimistic,물가_인상,"한은 ""소비자물가 상승률, 9월에는 2% 내외까지 둔화"""
9e882b2dd0fa,defensive,경기침체,"글로벌 경기 침체?…""그래도 아직 미국"""
2454c8feb3d9,neutral,국채_금리,3대 지수 혼조세…장단기 국채금리 하락
1c88b625b136,alarmist,국채_금리,"한달째 기준금리 뚫고 내려간 국채금리…""시장서 통화정책 안먹혀"""
122ffc098f56,pessimistic,국채_금리,중국 경기 우려에 국채금리 일제히 하락…3년물 연 3.078%(종합)
e09f2f981e9a,neutral,국채_금리,우크라 국채 채권지수 편입하는 월가…불러드에 힘실어준 PPI
c79ee504c404,comparative,부동산가격,중도층 31% “부동산 보유세 내려야” 24%는 “올려야”
784657fb9e92,neutral,기준금리,"은행 금리인상 경고한 이복현…""더 강하게 개입할 것"""
f446235dffb3,alarmist,부동산_대출,부동산 대출 5년새 47%↑…“은행에도 한도 규제 필요”
7727c6f3517b,alarmist,국채_금리,최근 한달 -25%…미국 국채 투자자들 속탄다
f8bd4665135c,neutral,가계부채,가계부채 정책 '대전환'
71e417661f60,neutral,GDP_성장률,내년 1인당 GDP 3만 달러?…성장률ㆍ환율 변수
3fb693b9a404,neutral,가계부채,"은성수 후보자 ""금융시장 안정이 우선…가계부채 주시해야"""
bd6179bcb5db,comparative,가계부채,"저축은행 가계대출 금리, 예금은행의 4배"
2f09f279ef87,neutral,기준금리,미국 FOMC 의사록 공개...'어쩌면' 3월에 기준금리 올린다?
33ae42d979d0,alarmist,가계부채,골치아픈 가계부채
bf830a0fd90b,alarmist,경기침체,독일 6월 산업생산 부진…유럽 하반기 침체 경고등 켜졌다
5dac8e7adc7b,neutral,기준금리,"부산은행, 정기예·적금 금리 최대 0.40%p 인상"
7f97defd3a44,comparative,최저임금,여성 고용률 남성보다 19%P↓…기혼녀 17% '경력단절'
67d56d6c2603,pessimistic,반도체_수출,2월 1∼10일 일평균 수출 3.2% 감소(종합)
9b7fcd5b1ad8,pessimistic,경상수지,4월 경상수지 흑자 40억달러 1년래 최저
f5723ca01c8f,neutral,경기침체,"“거봐, 미국 침체 안오잖아”…이건 ‘월가황소’ 착각이다"
70b167fbef53,alarmist,GDP_성장률,韓 1분기 GDP 성장률 0.6% 그쳐…年 2.7% 달성도 위태
7cad432b9931,alarmist,반도체_수출,수출 규제에 소송까지…악재 쌓이는 美반도체주
5507b17c13fd,alarmist,물가_인상,"‘경제 위기’ 터키, 전기·가스 가격 대폭 인상··“물가 비상”"
3f4ab28c3b54,comparative,경기침체,"""2800도 어려워"" VS ""2900 간다""…엇갈린 코스피 전망"
d326af56cf7c,alarmist,경기침체,"무역전쟁 격화, 경기 침체 우려 속 G7 회의·美 경제지표 주목해야"
04de081cf830,neutral,물가_인상,"CJ제일제당, 햇반 가격 9% 인상"
d283186035a4,alarmist,반도체_수출,수출 5개월 연속 마이너스…무역수지 1년째 적자행진
3fa289618a4e,neutral,물가_인상,"미 연준, 다음달 '자산축소 발표' 시사…금리 추가인상 시기 이견"
f75f380aded3,pessimistic,가계부채,집값 하락·고금리에 가계부채 우려 커져…은행권 '대출 금리' 줄줄이 하향
32097b6d460a,neutral,경기침체,QE 등 생각보다 효과적어···침체땐 공격적으로 나서야-1
14478074f855,neutral,환율_달러,"원·달러 환율, 전 거래일 대비 80전 오른 1,134원50전 출발"
cffacdfe6878,neutral,부동산가격,부동산가격안정심의위 부활…분양가상한제도 시동
46d9c418d333,neutral,기준금리,이창용 “기준금리 동결 결정 금통위원 전원일치”
642b0407ca2c,optimistic,소비자물가,8월 소비자물가 상승률 0.4%…14개월 만에 최저
aff13bb21be8,comparative,경상수지,5월 경상수지 흑자 1년전 5배 108억달러…KDI '7월 경제동향' 外
a3734e13da71,pessimistic,반도체_수출,"미국 ""반도체 등 하이테크 러시아 수출통제""…한국도 영향"
8606f2ab8534,neutral,부동산가격,"서울 토지거래허가 신청 가격 상승…서울시, 매달 부동산 거래 정보 공개"
3c0cb12677d4,neutral,최저임금,"우원식 ""최저임금 인상 후속 대책 위해 2월 임시국회 정상화해야"""
4062ff2b7e6b,pessimistic,반도체_수출,"생산·소비·투자 감소에 ‘앗 뜨거’…정부, 규제완화에 수출금융 확대"
568bfc9f4172,neutral,고용동향,2월 고용동향 발표하는 정동명 사회통계국장
af739ce7fb10,neutral,가계부채,고승범 금융위원장 후보자 “가계부채 관리 최우선”…추가 규제 시사
20a1c51f6246,optimistic,반도체_수출,1월 수출 '신바람' 12.8% 늘었다
7aadb9936d73,alarmist,경기침체,생산·투자 곳곳서 '경고등'… 자동차 생산 줄고 건설 경기도 침체
917d9fda686d,alarmist,가계부채,"가계부채 경고등…""필요시 대출한도 더 축소"""
d3431b8ff696,pessimistic,반도체_수출,"반도체 하락으로 내년 명목 수출증가율, 실질증가율 밑돌 수도"
d85975d87ef6,neutral,국채_금리,30년 국채 선물시장 개설의 의의
073973aa9566,pessimistic,GDP_성장률,물가 잡혀 금리인하 시기 됐는데… 집값·가계부채 눈치보는 한국은행
db3ced62c683,optimistic,경상수지,경상수지 80개월 연속 흑자…수출 사상 최대
a7f36c09cbe9,comparative,고용동향,"7월 취업자 29만명 늘었지만…실업률 3.9%, 19년來 최고"
823b083fb62e,alarmist,반도체_수출,'車·반도체 부진' 7월 산업생산 석달째 마이너스
92cef13feee9,pessimistic,GDP_성장률,"작년 성장률 2.7%, 올 전망치는 2.6%…한국경제 ‘저성장 늪’"
a30f68f4a7cd,alarmist,환율_달러,"""中은 환율조작 그랜드챔피언"""
df057c1ae8f7,alarmist,GDP_성장률,"확장재정 만끽한 文정부, 차기정부 稅收는 묶었다"
eb9e55ace052,neutral,국채_금리,한·미 금리 동결에 日 재정 확대 우려까지…1월 국채금리 상승 마감
495d4967ea9e,defensive,기준금리,"""美금리 인상해도 아시아株 여전히 매력"""
77580f57508a,alarmist,GDP_성장률,"韓 경제·잠재성장률 하락 속도 너무 빠르다…""성장엔진 찾아야"""
05b25fb49888,comparative,최저임금,"알바생 평균 시급 7,289원...올 최저임금보다 12.6% 많아"
fb3d38a6b526,defensive,가계부채,"이재명 “'국채 1천조' 호들갑 떨 일 아냐…국가부채비율 안정적 수준"""
7eb77c00a03a,alarmist,반도체_수출,"""반도체마저""…66년 만에 최대 무역 적자 났다"
c2f0191a0ac6,neutral,국채_금리,美 국채 금리 상승세에 혼조…유가는 큰 폭 오름세
9474645e6f35,optimistic,경상수지,수출 회복에 12월 경상수지 74억 달러 흑자…연간 355억 달러 달성
e67927cab533,alarmist,가계부채,"한국 정부·기업·가계 부채 합치면 5000조원, GDP의 3배 육박"
c807757eca79,neutral,부동산_대출,경제 양극화의 원죄
493698d9bd4d,neutral,물가_인상,"한은 ""성장·물가 점검해 통화 완화의 추가 조정 여부 판단"""
544b680c9177,neutral,가계부채,"고승범 ""가계부채 추가대책…대출 만기연장 추석전 결정"""
22f201983203,alarmist,부동산가격,해외 부동산펀드 부실투자 경고음
f684f31c93c6,neutral,가계부채,중상주의적 사고 틀에서 벗어나야
3cccf426af83,alarmist,물가_인상,"""중요한 건 꺾이지 않는 물가""...'킹달러' 돌아온다"
51010b1bb247,neutral,물가_인상,담뱃값 2천500원이던 시절…8천원으로 인상될까?
be8dcf85f292,neutral,국채_금리,＂금리 상승 지속엔 회사채 투자가 제격＂
a782d7d477af,alarmist,가계부채,가계부채 대책 이후 더 심상치 않은 주택시장
bbd93b3395be,alarmist,부동산가격,"""중국 경제가 부동산 거품에 포위당했다""…강력 경고한 당국"
098ba879c6b0,alarmist,기준금리,"한경연 ""물가압박으로 올해 기준금리 최고 4.0%까지 인상될수도"""
206389e1e453,optimistic,반도체_수출,중견기업 작년 1235억달러 수출 역대 최대…선박-정밀화학이 견인
7db41417191d,comparative,경기침체,글로벌 제조업 호황 속 한국만 침체하는 이유
8fb36860a185,neutral,경상수지,日 경상수지 52개월 연속 흑자…10월에만 13조원
cdbed3ea3d75,neutral,환율_달러,미국도 코로나19 지역사회 전파 우려…원/달러 환율 하락세
6ebc3e003d4f,optimistic,경상수지,'수출호조'…5월 경상수지 89억弗 흑자
925a34829212,pessimistic,경기침체,제주 관광 줄고 부동산 침체… “돈 쓰게 만들겠다”
2fc3adc816c9,neutral,가계부채,"은성수號 금융위, 금융시장 안정·가계부채 관리 등 과제"
d8a0e93033f0,optimistic,국채_금리,"7월 국채금리, 관세 리스크 해소에 하락…회사채 발행 감소"
9070898138fd,alarmist,수출입동향,"더 커진 OECD의 경제위기 경고음… ""한국, 외환위기 직후와 비슷"""
ce7a633bb458,optimistic,경기침체,"하나금투 ""中증시, 재정정책 효과로 반등 재개 전망"""
91a86bfdc093,alarmist,가계부채,주담대 다시 들썩…5대 은행 가계대출 한달새 3조 늘었다
57eb5acd498f,optimistic,환율_달러,"원·달러 환율, 美 금리인하 기대감에 급락"
1fa402e71f93,alarmist,국채_금리,"긴축 공포에 미국 증시 또 '휘청'… ""국채금리 연 3% 넘으면 약세장 올 것"""
760deb842657,pessimistic,GDP_성장률,고용에 발목 잡힌 美 GDP 성장률…“실망스러운 속도”
ff3aa53344bd,comparative,경기침체,韓 성장률 2년연속 OECD 10위권
2c4d5fbe167c,comparative,물가_인상,유로존 2월 소비자물가 2.6%↑…예상치보다 0.1%포인트 높아
2ab21be5dcf5,comparative,소비자물가,美 1월 소비자물가 전년대비 2.4%↑…예상치 하회
6061cf172015,neutral,가계부채,가계부채 특단대책 마련 지시한 이해찬
2b8f7baa0721,pessimistic,GDP_성장률,"하나금투 ""코로나19로 성장률 1.8% 내외로 하락 위험"""
f76fe8492005,pessimistic,부동산가격,"밴쿠버 부동산, '외국인세' 도입 한달 만에 거래 감소"
f511de00301b,neutral,고용동향,공무원 증원 '나비효과' 공시족 급증
e7b62f525f26,optimistic,반도체_수출,한국GM 임단협 타결●수출 재가동 '청신호'
2d7dc2b62b0c,neutral,최저임금,"최저임금 인상, 내 월급은?…새해부터 달라지는 것들"
93cb4959a1b8,optimistic,수출입동향,울산 7월 수출액 작년 대비 21.3% 증가…유류·화학제품↑
78a33002d2cd,optimistic,기준금리,한풀 꺾인 美고용시장 … 추가 금리 인상론 쏙 들어가
601355a76a9a,alarmist,물가_인상,애호박 1개 3500원 `채소의 반란`…밥상물가 천정부지
ef6c5b951575,alarmist,기준금리,美금리 급등에 '화들짝' 한은 국채 매입 확대 나서
cf9cff80b0a5,alarmist,부동산_대출,저금리때 마련한 내집…이젠 이자폭탄
01afc67bc680,alarmist,부동산_대출,"'코로나19 직격탄' 대구·경북, 상반기 예정 10개단지 분양 '셧다운'"
22f01fcbfd2f,alarmist,경기침체,"""침체 태풍 온다…실적 뛰는 기업들 담아라"""
278c4eeab1b2,alarmist,반도체_수출,"美, 우방국에도 AI반도체 빗장 건다... 수출 허가제 검토"
aa8ed3a302d0,alarmist,경기침체,"英, 작년 4분기도 역성장…""기술적 침체 진입"""
ecc5dc4442d8,alarmist,고용동향,한번도 경험하지 못한 거짓말의 나라 되나
520783bd3bde,neutral,GDP_성장률,한국은행 2025년 경제성장률 전망치 변화
a877ed69bfb3,neutral,고용동향,"이낙연 ""이번주 안에 재난지원금 반영한 추경안 합의할 것"""
e9e9af33539d,neutral,가계부채,"은성수 ""가계부채 관리, 연도별 목표구간 설정하는 방안 검토"""
58403f9fad85,pessimistic,반도체_수출,관세 협상 타결에도 8월 대미 수출 -12%
36413ddc7788,pessimistic,국채_금리,"뉴욕증시, '국채금리·中 우려' 주시하며 하락 출발"
8782c9ddb107,neutral,수출입동향,11월 수출입 동향 발표
30c9a1f8df74,neutral,부동산가격,"집값 담합 끝까지 추적…서울시, 집중수사 돌입"
fddcaf1ba37f,alarmist,물가_인상,추석물가 비상…생산자물가 3년10개월 만에 ‘최고’
6b852da26f4a,neutral,기준금리,금리 줄인상에 올해 은행 예·적금 68조원↑…8월에만 7조원↑
749128c5200e,optimistic,기준금리,美 금리 인하 코앞… 어떤 자산이 수혜 볼까?
a93f728e3b3b,alarmist,부동산_대출,5대 지주계열 부동산PF `요주의` 대출 72% 늘었다
4c92ef3995f2,neutral,반도체_수출,수도권 파워반도체 부품 제조기업 '제엠제코' 부산 이전
404ba624c166,neutral,경기침체,"광주 북구, 신종코로나로 경기침체 겪는 소상공인 지원"
545ffa36d616,neutral,물가_인상,'금리 인상'도 언급된 1월 FOMC…금리경로 두고 연준 분열
5355ab279be2,neutral,부동산가격,이 대통령 지지율 6주 만에 내린 57.1%…“서울과 영남권서 하락”
377a14b74d44,alarmist,국채_금리,10년 만에 역전된 美 국채 3년·5년물 금리…짙어지는 '불황 그림자'
ec1112355955,alarmist,반도체_수출,"“믿었던 너마저”…기둥마저 흔들리는 한국경제, 반도체 수출 마이너스"
b4b956ca62eb,alarmist,GDP_성장률,일본 올 2분기 GDP 연율 27.8% ↓…사상 최악 수준
351870a477ff,pessimistic,반도체_수출,8월 수출 9.9％↓…두 달 연속 한 자릿수 감소
4ed23f8c2d30,alarmist,국채_금리,추경發 국채발행이 금리상승 부채질…영끌족 '비명'
ccff174ac7d2,optimistic,반도체_수출,2월 수출 73% 급증…4개월 연속 '순항'
62ec36044d41,alarmist,물가_인상,호르무즈 봉쇄 길어지면 스태그플레이션…일본은 물가 상승 '비상'
63baaf9c22a1,neutral,최저임금,NY·NJ 등 전국 23개주 최저임금 인상
0a4a308f7658,optimistic,GDP_성장률,"무디스, 올해 한국 경제 성장률 3.5%→4.0% 상향 전망"
84ce02a04d28,neutral,기준금리,"AI 호재가 기준금리 우려 이길까…美증시, 물가 발표 주시"
3a71dc8c2aa2,neutral,경기침체,가전 이어 패션으로 男心 홀리는 이마트
cb4d04891a13,alarmist,고용동향,1월 제조업 취업자 감소폭 90개월만에 최대
7c5640beacf3,comparative,GDP_성장률,한국 작년 4분기 성장률 23개국 중 22위…일본보다 낮아
a6974991fe95,optimistic,경상수지,6월 경상수지 122억6천만달러 흑자…6년9개월 만에 최대(종합)
33240a418863,neutral,환율_달러,"원·달러 환율, 14원50전 오른 1,156원10전 마감"
6c8dad9715c0,pessimistic,반도체_수출,"日반도체 부활, 트럼프 관세로 역풍?…""수출·양산 차질 가능성"""
b9ebdf736264,defensive,경기침체,"소득주도 성장론, 만병치료약 아닌 경기침체 예방약이다"
7dfac2b70177,alarmist,가계부채,신용대출 금리 반년 새 0.6%p 뛰어…영끌·빚투족 이자 부담 ↑
a431d881041c,neutral,부동산_대출,'정책효과 지켜보자'…한은 기준금리 1.25%로 동결(종합)
74d3b2769dd3,alarmist,환율_달러,달러 대비 원화 환율 1479원 개장… 전 거래일 대비 10.9원 상승
4f177933c75b,neutral,기준금리,"업계 1위 SBI저축은행, 수신금리 0.3%p 인상"
82884a24c825,optimistic,경상수지,해외생산 덕에 ‘중계무역 순수출’ 사상 최대…경상수지 흑자 배경
45514675fd76,comparative,부동산가격,"""도쿄는 3.3㎡당 2억, 서울 1억원은 예상된 일"""
4190bc1ac40d,alarmist,GDP_성장률,성장률 이어 국민소득도 외환위기 이후 최악 성적표
381a7ccace47,alarmist,가계부채,가계부채 어느새 1800조 넘어…국내총생산에 육박
9fbfdee36ad7,pessimistic,경상수지,"""경상수지 흑자의 이면…구조적 내수 부진 고착화 가능성"""
e9e409e3090f,pessimistic,최저임금,"최저임금 오르면 뭐하나…알바 5명 중 4명 ""지출 부담 늘었다"""
be9085fe4eb5,neutral,부동산_대출,"국세청, 부모가 부동산 대출 상환하며 편법증여 세무조사 착수"
f6af16c2e492,neutral,부동산_대출,“요즘 열일 하신다” 李대통령이 두번 연속 칭찬한 공무원은?
edc32b449a54,comparative,기준금리,은행은 내리는데…예·적금 금리 올리는 저축은행
ecead922db91,neutral,경기침체,"일찍 찾아온 봄, 묘목 시장 '활짝'…생산 줄어 가격은 강세"
44f162b627a6,alarmist,GDP_성장률,외환위기 후 처음…GDP디플레이터 3분기 연속 마이너스
40c1a91a572a,optimistic,GDP_성장률,"뉴욕증시, '美GDP 대폭 반등' 일제히 상승 마감"
cee0cc9c97e4,defensive,반도체_수출,"수출 9개월째 감소…""日규제 영향 아직 제한적"""
08473c3cfa9e,neutral,물가_인상,금리 인상 첫 발 뗄까?…한은 금통위 주목
9715d40acd56,neutral,부동산가격,"부자들만 한다는 부동산 투자, 커피값이면 할 수 있다고?"
1c00bc49dc1b,optimistic,국채_금리,"뉴욕증시, 국채금리 하락 속에 상승 출발"
0e1a897ce6b4,alarmist,경기침체,"베트남 기업 71% ""연말까지 경기침체로 감원 불가피"""
84b723357152,alarmist,국채_금리,"美 장·단기 국채금리, 13개월째 역전 '이상현상'"
3cdedbcc315e,neutral,반도체_수출,"산업부, 인도에 반도체 시장개척단 파견"
4ab2c286c827,alarmist,환율_달러,달러 강세에 환율 15.7원 급등...11개월 만에 최대폭 상승
f8143f89f5f2,neutral,환율_달러,원·달러 환율 하락 출발…1131.0원(-2원)
7472dceb28e1,neutral,GDP_성장률,"대한민국 경제 '꾸역꾸역' 2분기 경제성장률 0.7%, 수출 줄었지만 민간소비로 버텨 外"
dfdb1313981c,neutral,최저임금,"'군 급여 최저임금 미달' 입영 거부자, 파기환송심도 실형"
c2a3f5d36ee9,alarmist,물가_인상,"햄버거 이어 피자도 오른다…미스터피자, 단품 2,000원씩 인상"
18f3bdf75675,alarmist,가계부채,"""2029년까지 집값 최대 40% 폭락한다"""
d5e9b8946297,neutral,고용동향,"윤호중 ""정치 불확실성 경제에 악영향…국회보이콧 與 한심"""
9677a01ce172,neutral,최저임금,"유일호 “사회적 책무 위반하는 공공기관, 성과급 하향조정”"
25369ad78b3c,neutral,소비자물가,"미국 소비자물가, 뚜껑을 열어봐야"
8e3485897461,comparative,고용동향,전남 고용시장 훈풍···실업률 전국 최저·고용률 2위
cb78ed09909b,neutral,기준금리,"한국은행, 오늘 기준금리 0.25%p 올릴 듯…""물가·환율 고려"""
6a88ab238ed7,optimistic,물가_인상,"관세 올려도 물가 잠잠… 美, 내달 금리인하 유력"
80eeee2d3ddb,comparative,경기침체,경기침체 국면에도 日증시는 활활 왜?
7d189fce97f5,optimistic,GDP_성장률,韓 지하경제 규모 GDP 대비 19.8%…24년 새 10%p↓
e1b4ed4386d7,alarmist,부동산_대출,심상찮은 금리 상승세…머릿속 복잡해진 재테크족
775993e0aeab,alarmist,GDP_성장률,내수 살리려니 눈덩이 가계빚이 발목…금리인하 딜레마 빠진 한국은행
cba9fc8b9ac7,neutral,국채_금리,금리 9.62% 국채에 몰리는 미국인들… 판사한테 공증 부탁도
6333c968d5c9,pessimistic,부동산_대출,은행권 규제에 온투업 대출은 증가세…신용대출보다 부동산담보에 치중
2142223cf888,neutral,가계부채,"금통위 ""가계 부채·부동산 점검 필요해"""
fa40a5d4ea99,neutral,물가_인상,서울 이어 인천·경기 다음달부터 택시요금 인상
12fd3b5fc885,alarmist,반도체_수출,관세에 대미 수출 12% '뚝'…자동차·철강 감소
a260e9e995ad,alarmist,GDP_성장률,복지성 예산만 270조…성장률 회복 늦어지면 재정 충격 불가피
311bab6e0a73,alarmist,기준금리,1년간 기준금리 2% p '껑충'…가계 이자 27조 원 이상 불었다
9e479104963f,optimistic,반도체_수출,수출편중 해소할 '넥스트 반도체'…이차전지·바이오에 집중
74afff967ce6,defensive,가계부채,"한은 ""잠재성장률 크게 벗어나지 않아…물가 0%대서 등락"""
34e524b6689e,optimistic,GDP_성장률,이탈리아 2분기 GDP 전년비 1.5% 성장…6년래 최고
ed691dfdf82a,neutral,경기침체,"새마을 금고, 개별 금고 단독 ‘PF 대출’ 금지된다"
e0169fd25d42,neutral,부동산가격,"국토부 ""도시재생 뉴딜, 부동산 값 들썩이면 사업 중단"""
bb15072b333c,neutral,환율_달러,트럼프 세제개편안 기대에 원/달러 환율 강보합
e507dbae2eb5,neutral,경기침체,"취임100일…비장한 김종인 ""권력층이 법위에서 국민 지배하는 상황"""
1be6eff0ee8a,alarmist,경기침체,"골드만 ""연준 독립성 무너지면 금값 치솟는다…온스당 5천 달러 전망"""
af057ce0e093,alarmist,경기침체,"전세계 금융시장에 엄습한 'R의 공포'란? ""경기침체의 불길한 예감이 퍼진다""는 뜻"
1648cf905909,alarmist,경기침체,반도체시장 침체 속으로… 美기업 실적 줄줄이 추락
03f33baeaa67,alarmist,환율_달러,코로나19에 원화가치 뚝뚝… 원·달러 환율 1220원 육박
b5688398a89d,optimistic,반도체_수출,"'반도체 효과'…1월 교역지수, 8년 4개월만 최대 폭 상승"
84a78ed9b7ba,pessimistic,최저임금,최저임금인상·기업옥죄기 정책 놔둔채…정부 또 `돈풀기`
d1d0d256b11f,optimistic,부동산_대출,침체 빠진 지방 부동산…내년 대출 숨통 틔운다
5459b903ba78,neutral,기준금리,"연준의 금리 인상 행보, 정점 지났을까"
7aa5f4ed3482,neutral,가계부채,한번 더 내리면 역대 최저금리…'인하 여력' 아끼는 한은
340cd837daf3,neutral,고용동향,작년 가계빚 얼마나 늘었나…지역 경기동향도 관심
1d532ec9c49f,neutral,부동산가격,천만원으로 빌딩투자 해볼까?…부동산 공모펀드 ‘기지개’
eef061deeab6,neutral,최저임금,"""주가 15만 원까지 최저임금""...카카오 약속 현실화는 언제? (feat. 김현용)"
29087fe9a70d,neutral,부동산_대출,자동차 살 때 연4%대 대출…보험·카드·캐피털 대출 '매력있네'
0ce81901ab83,alarmist,반도체_수출,더 커진 인플레 압력…수출·소비도 위협
8b305d9473e7,defensive,부동산가격,10억 집에 연 25만원 종부세가 ‘세금 폭탄’이라구요?
96da8669f8be,alarmist,최저임금,"""최저임금 못받고 잘렸어요""…수습기간에 우는 알바"
467dc6718de9,neutral,국채_금리,"""韓 국채금리, 당분간 미국채 금리와 동조화"" 경계령"
e94b09593b65,optimistic,반도체_수출,韓 올해 수출 목표 7천400억달러…'역대 최대' 작년보다 4.3%↑
7113e3492194,optimistic,GDP_성장률,"""中성장률 5% 웃돈다""…양회 개막 앞두고 리오프닝 기대감"
ac9879819c62,neutral,가계부채,한국은행 금통위 2월 통화정책방향 결정문
81eed3515e76,optimistic,반도체_수출,"“잘 키운 K원전, 반도체 안 부럽겠네”…유럽서 잇단 잭팟 기대"
d5d9e66b312f,neutral,최저임금,최저임금 인상에…'CU노무관리 앱' 인기
1cb4cec691d6,neutral,물가_인상,美연준은행장들 또 금리인상 '불 지피기'…시장은 '시큰둥'
47c835397992,neutral,최저임금,소상공인 최저임금 총궐기 참석한 김병준
4c0e6374a77d,neutral,소비자물가,2월 물가 얼마나 올랐나…건설·소비 회복도 관심
5ea0834e317a,defensive,반도체_수출,"대만 ""반도체 산업 중국 거센 추격에도 당분간 경쟁력"""
bfa84d5ccedc,neutral,물가_인상,'기름값 꼼수인상' 주유소 점검…상반기까지 공공요금 동결
ca614d4bdc6b,alarmist,경기침체,"베트남 경제, 중국 전철 밟나…수출·일자리·부동산 동시 침체로 경제성장 목표 달성 실패 우려↑"
18f68e0050b0,neutral,최저임금,"""2022년 최저임금 동결 필요"" 절반 육박"
4c14240380b9,neutral,최저임금,“최저임금 결정기준서 ‘기업 지불능력’ 제외”
b1d2d333020e,alarmist,GDP_성장률,인도 2분기 경제성장률 5%로 '뚝'…6년 만에 최저
ae9fc0ac674e,pessimistic,최저임금,19년째 최저임금…콜센터 노동은 가치 없다?
3624020d4052,optimistic,경상수지,"日경상수지, 리먼 사태 이후 최대…여행수지는 최대 흑자"
e7a3cd87750d,comparative,물가_인상,유로존 8월 물가 5.3%…예상치 상회
0b8180863e0c,neutral,환율_달러,원/달러 환율 하락 출발
efbf5f3f1425,pessimistic,소비자물가,"""대북 불확실성 늘면 최대 3개월까지 산업생산 감소"""
dfd5ee7bba3a,alarmist,부동산가격,"그들만의 토지 신화…""부동산 가격은 끝없이 오른다"""
99e5f37c6b46,neutral,반도체_수출,"한은 ""중국 치우친 제조업 수출, 위기 땐 수출품목보다 해외시장 다변화부터"""
8e0d8b2ee960,pessimistic,반도체_수출,"윤 대통령 ""하반기 수출실적 전망 밝지 못해…제2 해외 건설 붐 실현"""
9b20aa495022,neutral,물가_인상,인천 택시기본요금 3월9일부터 3800원으로 인상
d0986262c8b6,pessimistic,경기침체,한은 물가안정 목표 달성 …'고금리 역습' 내수침체는 가속
89cfd96ff8d2,pessimistic,물가_인상,팍팍해진 서민생활...소득은 줄고 물가는 오르고
47f1093e4943,alarmist,부동산가격,어느 외국인의 호소…“한국의 부동산 정책은 미쳤다”
6ceebc8daf96,neutral,가계부채,이주열 “가계부채·집값 증가세 둔화 기대”…추가 인상 시사
4d4326c2b919,neutral,경기침체,"부산시, 영남권 첫 노동권익센터 개소"
de4b6bef2522,neutral,기준금리,하나은행도 3일부터 예·적금 금리 0.1∼0.3%p 인상
8cce7c63fce3,optimistic,소비자물가,10월 2일 임시공휴일 지정…소비 회복세 확대될까
631a7998086e,pessimistic,기준금리,기준금리보다 낮은 예금금리…'2%대' 등장
ca11a2cff920,alarmist,부동산_대출,"국민 1인당 빚 2700만원…왜, 경제 시한폭탄이 될까?"
56185451ddf2,optimistic,소비자물가,2월 소비자물가 1.9%↑…신선식품 상승률 6개월 만에 한자릿수(1보)
22f3579ad6d7,neutral,경기침체,추석선물 수요 잡아라…유통·식품·택배업계 사활건 '판매전쟁'
d620cac69ac0,neutral,가계부채,기준금리 인상... 가계부채 진정되나
420857564c9d,neutral,소비자물가,7월 소비자물가 0.3% 상승 …쇠고기·돼지고기는 올랐다
3304fca4ffb2,alarmist,가계부채,‘디딤돌 대출’ 딛고 가계부채 점프…피벗 앞둔 한은의 고민
6add5eccac9c,neutral,물가_인상,"""브라질산 쓰고도 가격인상?"" 논란 된 bhc…""無관세 중단하라"""
df26eb62bc71,neutral,기준금리,'아직 금리 내릴 때 아니다'…물가·가계부채 부담에 9연속 동결(종합2보)
ca649fedf2ef,neutral,최저임금,최저임금의 세 가지 문제점
15bf29a4e1ab,optimistic,GDP_성장률,“올해 중국 경제 6.8% 성장”…충칭시 상반기 GDP 10.5% 성장
fccda4056381,alarmist,GDP_성장률,작년 성장률 10년만에 최악…국민소득도 4.1% 줄어
4433029a4c27,neutral,기준금리,"'연준 빅컷'에도 성 안찬 트럼프 ""금리 더 내려라"""
bd85ab68f782,neutral,물가_인상,"대통령실 ""연금보험료 차등인상, 중장년층 수용가능 범위서 제시"""
b93f040ed15b,neutral,기준금리,성장주의 과열을 식히는 금리 상승과 달러 강세
a0f0f0f162c1,neutral,최저임금,최저임금 결정구조 개선방안 정책토론회
b85bf3513394,pessimistic,반도체_수출,8월 1∼20일 수출 7.0%↓…일평균 기준 3.7%↓
0f2556fae1ed,pessimistic,물가_인상,"미국 증시, '9월 금리인상' 가능성 재부각에 일제히 하락"
